service_id,date,exception_type
25018550770,20251207,1
25018550770,20251213,1
25018550770,20251214,1
25018550770,20251220,1
25018550770,20251221,1
25018550770,20251224,1
25018550770,20251225,1
25018550770,20251226,1
25018550770,20251227,1
25018550770,20251228,1
344013401,20250917,1
344013401,20250918,1
344013401,20250919,1
344013401,20250923,1
344013401,20250924,1
344013401,20250925,1
344013401,20250926,1
344013401,20250929,1
344013401,20250930,1
344013401,20251001,1
344013401,20251002,1
344013401,20251003,1
344013401,20251006,1
344013401,20251007,1
344013401,20251008,1
344013401,20251009,1
344013401,20251010,1
344013401,20251013,1
344013401,20251014,1
344013401,20251015,1
344013401,20251016,1
344013401,20251017,1
344013401,20251020,1
344013401,20251021,1
344013401,20251022,1
344013401,20251023,1
344013401,20251024,1
344013401,20251027,1
344013401,20251028,1
344013401,20251029,1
344013401,20251030,1
344013401,20251031,1
344013401,20251103,1
344013401,20251104,1
344013401,20251105,1
344013401,20251106,1
344013401,20251107,1
344013401,20251110,1
344013401,20251111,1
344013401,20251112,1
344013401,20251113,1
344013401,20251114,1
344013401,20251117,1
344013401,20251118,1
344013401,20251119,1
344013401,20251120,1
344013401,20251121,1
344013401,20251124,1
344013401,20251125,1
344013401,20251126,1
344013401,20251127,1
344013401,20251128,1
344013401,20251201,1
344013401,20251202,1
344013401,20251203,1
344013401,20251204,1
344013401,20251205,1
344013401,20251208,1
344013401,20251209,1
344013401,20251210,1
344013401,20251211,1
344013401,20251212,1
344013401,20251215,1
344013401,20251216,1
344013401,20251217,1
344013401,20251218,1
344013401,20251219,1
344013401,20251222,1
344013401,20251223,1
344013401,20251229,1
344013401,20251230,1
344013401,20251231,1
9492410400,20250920,1
9492410400,20250921,1
9492410400,20250922,1
9492410400,20250927,1
9492410400,20250928,1
9492410400,20251004,1
9492410400,20251005,1
9492410400,20251011,1
9492410400,20251012,1
9492410400,20251018,1
9492410400,20251019,1
9492410400,20251025,1
9492410400,20251026,1
9492410400,20251101,1
9492410400,20251102,1
9492410400,20251108,1
9492410400,20251109,1
9492410400,20251115,1
9492410400,20251116,1
9492410400,20251122,1
9492410400,20251123,1
9492410400,20251129,1
9492410400,20251130,1
9492410400,20251206,1
9492410400,20251207,1
9492410400,20251213,1
9492410400,20251214,1
9492410400,20251220,1
9492410400,20251221,1
9492410400,20251224,1
9492410400,20251225,1
9492410400,20251226,1
9492410400,20251227,1
9492410400,20251228,1
8256446110,20250920,1
8256446110,20250921,1
8256446110,20250922,1
8256446110,20250927,1
8256446110,20250928,1
8256446110,20251004,1
8256446110,20251005,1
8256446110,20251011,1
8256446110,20251012,1
8256446110,20251018,1
8256446110,20251019,1
8256446110,20251025,1
8256446110,20251026,1
8256446110,20251101,1
8256446110,20251102,1
8256446110,20251108,1
8256446110,20251109,1
8256446110,20251115,1
8256446110,20251116,1
8256446110,20251122,1
8256446110,20251123,1
8256446110,20251129,1
8256446110,20251130,1
8256446110,20251206,1
8256446110,20251207,1
8256446110,20251213,1
8256446110,20251214,1
8256446110,20251220,1
8256446110,20251221,1
8256446110,20251224,1
8256446110,20251225,1
8256446110,20251226,1
8256446110,20251227,1
8256446110,20251228,1
5704629250,20250920,1
5704629250,20250921,1
5704629250,20250922,1
5704629250,20250927,1
5704629250,20250928,1
5704629250,20251004,1
5704629250,20251005,1
5704629250,20251011,1
5704629250,20251012,1
5704629250,20251018,1
5704629250,20251019,1
5704629250,20251025,1
5704629250,20251026,1
5704629250,20251101,1
5704629250,20251102,1
5704629250,20251108,1
5704629250,20251109,1
5704629250,20251115,1
5704629250,20251116,1
5704629250,20251122,1
5704629250,20251123,1
5704629250,20251129,1
5704629250,20251130,1
5704629250,20251206,1
5704629250,20251207,1
5704629250,20251213,1
5704629250,20251214,1
5704629250,20251220,1
5704629250,20251221,1
5704629250,20251224,1
5704629250,20251225,1
5704629250,20251226,1
5704629250,20251227,1
5704629250,20251228,1
15346858221,20250917,1
15346858221,20250918,1
15346858221,20250919,1
15346858221,20250923,1
15346858221,20250924,1
15346858221,20250925,1
15346858221,20250926,1
15346858221,20250929,1
15346858221,20250930,1
15346858221,20251001,1
15346858221,20251002,1
15346858221,20251003,1
15346858221,20251006,1
15346858221,20251007,1
15346858221,20251008,1
15346858221,20251009,1
15346858221,20251010,1
15346858221,20251013,1
15346858221,20251014,1
15346858221,20251015,1
15346858221,20251016,1
15346858221,20251017,1
15346858221,20251020,1
15346858221,20251021,1
15346858221,20251022,1
15346858221,20251023,1
15346858221,20251024,1
15346858221,20251027,1
15346858221,20251028,1
15346858221,20251029,1
15346858221,20251030,1
15346858221,20251031,1
15346858221,20251103,1
15346858221,20251104,1
15346858221,20251105,1
15346858221,20251106,1
15346858221,20251107,1
15346858221,20251110,1
15346858221,20251111,1
15346858221,20251112,1
15346858221,20251113,1
15346858221,20251114,1
15346858221,20251117,1
15346858221,20251118,1
15346858221,20251119,1
15346858221,20251120,1
15346858221,20251121,1
15346858221,20251124,1
15346858221,20251125,1
15346858221,20251126,1
15346858221,20251127,1
15346858221,20251128,1
15346858221,20251201,1
15346858221,20251202,1
15346858221,20251203,1
15346858221,20251204,1
15346858221,20251205,1
15346858221,20251208,1
15346858221,20251209,1
15346858221,20251210,1
15346858221,20251211,1
15346858221,20251212,1
15346858221,20251215,1
15346858221,20251216,1
15346858221,20251217,1
15346858221,20251218,1
15346858221,20251219,1
15346858221,20251222,1
15346858221,20251223,1
15346858221,20251229,1
15346858221,20251230,1
15346858221,20251231,1
34234256261,20250917,1
34234256261,20250918,1
34234256261,20250919,1
34234256261,20250923,1
34234256261,20250924,1
34234256261,20250925,1
34234256261,20250926,1
34234256261,20250929,1
34234256261,20250930,1
34234256261,20251001,1
34234256261,20251002,1
34234256261,20251003,1
34234256261,20251006,1
34234256261,20251007,1
34234256261,20251008,1
34234256261,20251009,1
34234256261,20251010,1
34234256261,20251013,1
34234256261,20251014,1
34234256261,20251015,1
34234256261,20251016,1
34234256261,20251017,1
34234256261,20251020,1
34234256261,20251021,1
34234256261,20251022,1
34234256261,20251023,1
34234256261,20251024,1
34234256261,20251027,1
34234256261,20251028,1
34234256261,20251029,1
34234256261,20251030,1
34234256261,20251031,1
34234256261,20251103,1
34234256261,20251104,1
34234256261,20251105,1
34234256261,20251106,1
34234256261,20251107,1
34234256261,20251110,1
34234256261,20251111,1
34234256261,20251112,1
34234256261,20251113,1
34234256261,20251114,1
34234256261,20251117,1
34234256261,20251118,1
34234256261,20251119,1
34234256261,20251120,1
34234256261,20251121,1
34234256261,20251124,1
34234256261,20251125,1
34234256261,20251126,1
34234256261,20251127,1
34234256261,20251128,1
34234256261,20251201,1
34234256261,20251202,1
34234256261,20251203,1
34234256261,20251204,1
34234256261,20251205,1
34234256261,20251208,1
34234256261,20251209,1
34234256261,20251210,1
34234256261,20251211,1
34234256261,20251212,1
34234256261,20251215,1
34234256261,20251216,1
34234256261,20251217,1
34234256261,20251218,1
34234256261,20251219,1
34234256261,20251222,1
34234256261,20251223,1
34234256261,20251229,1
34234256261,20251230,1
34234256261,20251231,1
25547526881,20250917,1
25547526881,20250918,1
25547526881,20250919,1
25547526881,20250923,1
25547526881,20250924,1
25547526881,20250925,1
25547526881,20250926,1
25547526881,20250929,1
25547526881,20250930,1
25547526881,20251001,1
25547526881,20251002,1
25547526881,20251003,1
25547526881,20251006,1
25547526881,20251007,1
25547526881,20251008,1
25547526881,20251009,1
25547526881,20251010,1
25547526881,20251013,1
25547526881,20251014,1
25547526881,20251015,1
25547526881,20251016,1
25547526881,20251017,1
25547526881,20251020,1
25547526881,20251021,1
25547526881,20251022,1
25547526881,20251023,1
25547526881,20251024,1
25547526881,20251027,1
25547526881,20251028,1
25547526881,20251029,1
25547526881,20251030,1
25547526881,20251031,1
25547526881,20251103,1
25547526881,20251104,1
25547526881,20251105,1
25547526881,20251106,1
25547526881,20251107,1
25547526881,20251110,1
25547526881,20251111,1
25547526881,20251112,1
25547526881,20251113,1
25547526881,20251114,1
25547526881,20251117,1
25547526881,20251118,1
25547526881,20251119,1
25547526881,20251120,1
25547526881,20251121,1
25547526881,20251124,1
25547526881,20251125,1
25547526881,20251126,1
25547526881,20251127,1
25547526881,20251128,1
25547526881,20251201,1
25547526881,20251202,1
25547526881,20251203,1
25547526881,20251204,1
25547526881,20251205,1
25547526881,20251208,1
25547526881,20251209,1
25547526881,20251210,1
25547526881,20251211,1
25547526881,20251212,1
25547526881,20251215,1
25547526881,20251216,1
25547526881,20251217,1
25547526881,20251218,1
25547526881,20251219,1
25547526881,20251222,1
25547526881,20251223,1
25547526881,20251229,1
25547526881,20251230,1
25547526881,20251231,1
11152723251,20250917,1
11152723251,20250918,1
11152723251,20250919,1
11152723251,20250923,1
11152723251,20250924,1
11152723251,20250925,1
11152723251,20250926,1
11152723251,20250929,1
11152723251,20250930,1
11152723251,20251001,1
11152723251,20251002,1
11152723251,20251003,1
11152723251,20251006,1
11152723251,20251007,1
11152723251,20251008,1
11152723251,20251009,1
11152723251,20251010,1
11152723251,20251013,1
11152723251,20251014,1
11152723251,20251015,1
11152723251,20251016,1
11152723251,20251017,1
11152723251,20251020,1
11152723251,20251021,1
11152723251,20251022,1
11152723251,20251023,1
11152723251,20251024,1
11152723251,20251027,1
11152723251,20251028,1
11152723251,20251029,1
11152723251,20251030,1
11152723251,20251031,1
11152723251,20251103,1
11152723251,20251104,1
11152723251,20251105,1
11152723251,20251106,1
11152723251,20251107,1
11152723251,20251110,1
11152723251,20251111,1
11152723251,20251112,1
11152723251,20251113,1
11152723251,20251114,1
11152723251,20251117,1
11152723251,20251118,1
11152723251,20251119,1
11152723251,20251120,1
11152723251,20251121,1
11152723251,20251124,1
11152723251,20251125,1
11152723251,20251126,1
11152723251,20251127,1
11152723251,20251128,1
11152723251,20251201,1
11152723251,20251202,1
11152723251,20251203,1
11152723251,20251204,1
11152723251,20251205,1
11152723251,20251208,1
11152723251,20251209,1
11152723251,20251210,1
11152723251,20251211,1
11152723251,20251212,1
11152723251,20251215,1
11152723251,20251216,1
11152723251,20251217,1
11152723251,20251218,1
11152723251,20251219,1
11152723251,20251222,1
11152723251,20251223,1
11152723251,20251229,1
11152723251,20251230,1
11152723251,20251231,1
7499864970,20250726,1
7499864970,20250727,1
7499864970,20250802,1
7499864970,20250803,1
7499864970,20250809,1
7499864970,20250810,1
7499864970,20250816,1
7499864970,20250817,1
7499864970,20250823,1
7499864970,20250824,1
7499864970,20250830,1
7499864970,20250831,1
7499864970,20250906,1
7499864970,20250907,1
7499864970,20250908,1
7499864970,20250913,1
7499864970,20250914,1
7499864970,20250920,1
7499864970,20250921,1
7499864970,20250922,1
7499864970,20250927,1
7499864970,20250928,1
7499864970,20251004,1
7499864970,20251005,1
7499864970,20251011,1
7499864970,20251012,1
7499864970,20251018,1
7499864970,20251019,1
7499864970,20251025,1
7499864970,20251026,1
7499864970,20251101,1
7499864970,20251102,1
7499864970,20251108,1
7499864970,20251109,1
7499864970,20251115,1
7499864970,20251116,1
7499864970,20251122,1
7499864970,20251123,1
7499864970,20251129,1
7499864970,20251130,1
7499864970,20251206,1
7499864970,20251207,1
7499864970,20251213,1
7499864970,20251214,1
7499864970,20251220,1
7499864970,20251221,1
7499864970,20251224,1
7499864970,20251225,1
7499864970,20251226,1
7499864970,20251227,1
7499864970,20251228,1
777207020,20250920,1
777207020,20250921,1
777207020,20250922,1
777207020,20250927,1
777207020,20250928,1
777207020,20251004,1
777207020,20251005,1
777207020,20251011,1
777207020,20251012,1
777207020,20251018,1
777207020,20251019,1
777207020,20251025,1
777207020,20251026,1
777207020,20251101,1
777207020,20251102,1
777207020,20251108,1
777207020,20251109,1
777207020,20251115,1
777207020,20251116,1
777207020,20251122,1
777207020,20251123,1
777207020,20251129,1
777207020,20251130,1
777207020,20251206,1
777207020,20251207,1
777207020,20251213,1
777207020,20251214,1
777207020,20251220,1
777207020,20251221,1
777207020,20251224,1
777207020,20251225,1
777207020,20251226,1
777207020,20251227,1
777207020,20251228,1
7135202540,20250920,1
7135202540,20250921,1
7135202540,20250922,1
7135202540,20250927,1
7135202540,20250928,1
7135202540,20251004,1
7135202540,20251005,1
7135202540,20251011,1
7135202540,20251012,1
7135202540,20251018,1
7135202540,20251019,1
7135202540,20251025,1
7135202540,20251026,1
7135202540,20251101,1
7135202540,20251102,1
7135202540,20251108,1
7135202540,20251109,1
7135202540,20251115,1
7135202540,20251116,1
7135202540,20251122,1
7135202540,20251123,1
7135202540,20251129,1
7135202540,20251130,1
7135202540,20251206,1
7135202540,20251207,1
7135202540,20251213,1
7135202540,20251214,1
7135202540,20251220,1
7135202540,20251221,1
7135202540,20251224,1
7135202540,20251225,1
7135202540,20251226,1
7135202540,20251227,1
7135202540,20251228,1
37790255860,20250920,1
37790255860,20250921,1
37790255860,20250922,1
37790255860,20250927,1
37790255860,20250928,1
37790255860,20251004,1
37790255860,20251005,1
37790255860,20251011,1
37790255860,20251012,1
37790255860,20251018,1
37790255860,20251019,1
37790255860,20251025,1
37790255860,20251026,1
37790255860,20251101,1
37790255860,20251102,1
37790255860,20251108,1
37790255860,20251109,1
37790255860,20251115,1
37790255860,20251116,1
37790255860,20251122,1
37790255860,20251123,1
37790255860,20251129,1
37790255860,20251130,1
37790255860,20251206,1
37790255860,20251207,1
37790255860,20251213,1
37790255860,20251214,1
37790255860,20251220,1
37790255860,20251221,1
37790255860,20251224,1
37790255860,20251225,1
37790255860,20251226,1
37790255860,20251227,1
37790255860,20251228,1
16759534541,20250917,1
16759534541,20250918,1
16759534541,20250919,1
16759534541,20250923,1
16759534541,20250924,1
16759534541,20250925,1
16759534541,20250926,1
16759534541,20250929,1
16759534541,20250930,1
16759534541,20251001,1
16759534541,20251002,1
16759534541,20251003,1
16759534541,20251006,1
16759534541,20251007,1
16759534541,20251008,1
16759534541,20251009,1
16759534541,20251010,1
16759534541,20251013,1
16759534541,20251014,1
16759534541,20251015,1
16759534541,20251016,1
16759534541,20251017,1
16759534541,20251020,1
16759534541,20251021,1
16759534541,20251022,1
16759534541,20251023,1
16759534541,20251024,1
16759534541,20251027,1
16759534541,20251028,1
16759534541,20251029,1
16759534541,20251030,1
16759534541,20251031,1
16759534541,20251103,1
16759534541,20251104,1
16759534541,20251105,1
16759534541,20251106,1
16759534541,20251107,1
16759534541,20251110,1
16759534541,20251111,1
16759534541,20251112,1
16759534541,20251113,1
16759534541,20251114,1
16759534541,20251117,1
16759534541,20251118,1
16759534541,20251119,1
16759534541,20251120,1
16759534541,20251121,1
16759534541,20251124,1
16759534541,20251125,1
16759534541,20251126,1
16759534541,20251127,1
16759534541,20251128,1
16759534541,20251201,1
16759534541,20251202,1
16759534541,20251203,1
16759534541,20251204,1
16759534541,20251205,1
16759534541,20251208,1
16759534541,20251209,1
16759534541,20251210,1
16759534541,20251211,1
16759534541,20251212,1
16759534541,20251215,1
16759534541,20251216,1
16759534541,20251217,1
16759534541,20251218,1
16759534541,20251219,1
16759534541,20251222,1
16759534541,20251223,1
16759534541,20251229,1
16759534541,20251230,1
16759534541,20251231,1
9552202421,20250917,1
9552202421,20250918,1
9552202421,20250919,1
9552202421,20250923,1
9552202421,20250924,1
9552202421,20250925,1
9552202421,20250926,1
9552202421,20250929,1
9552202421,20250930,1
9552202421,20251001,1
9552202421,20251002,1
9552202421,20251003,1
9552202421,20251006,1
9552202421,20251007,1
9552202421,20251008,1
9552202421,20251009,1
9552202421,20251010,1
9552202421,20251013,1
9552202421,20251014,1
9552202421,20251015,1
9552202421,20251016,1
9552202421,20251017,1
9552202421,20251020,1
9552202421,20251021,1
9552202421,20251022,1
9552202421,20251023,1
9552202421,20251024,1
9552202421,20251027,1
9552202421,20251028,1
9552202421,20251029,1
9552202421,20251030,1
9552202421,20251031,1
9552202421,20251103,1
9552202421,20251104,1
9552202421,20251105,1
9552202421,20251106,1
9552202421,20251107,1
9552202421,20251110,1
9552202421,20251111,1
9552202421,20251112,1
9552202421,20251113,1
9552202421,20251114,1
9552202421,20251117,1
9552202421,20251118,1
9552202421,20251119,1
9552202421,20251120,1
9552202421,20251121,1
9552202421,20251124,1
9552202421,20251125,1
9552202421,20251126,1
9552202421,20251127,1
9552202421,20251128,1
9552202421,20251201,1
9552202421,20251202,1
9552202421,20251203,1
9552202421,20251204,1
9552202421,20251205,1
9552202421,20251208,1
9552202421,20251209,1
9552202421,20251210,1
9552202421,20251211,1
9552202421,20251212,1
9552202421,20251215,1
9552202421,20251216,1
9552202421,20251217,1
9552202421,20251218,1
9552202421,20251219,1
9552202421,20251222,1
9552202421,20251223,1
9552202421,20251229,1
9552202421,20251230,1
9552202421,20251231,1
10281864351,20250917,1
10281864351,20250918,1
10281864351,20250919,1
10281864351,20250923,1
10281864351,20250924,1
10281864351,20250925,1
10281864351,20250926,1
10281864351,20250929,1
10281864351,20250930,1
10281864351,20251001,1
10281864351,20251002,1
10281864351,20251003,1
10281864351,20251006,1
10281864351,20251007,1
10281864351,20251008,1
10281864351,20251009,1
10281864351,20251010,1
10281864351,20251013,1
10281864351,20251014,1
10281864351,20251015,1
10281864351,20251016,1
10281864351,20251017,1
10281864351,20251020,1
10281864351,20251021,1
10281864351,20251022,1
10281864351,20251023,1
10281864351,20251024,1
10281864351,20251027,1
10281864351,20251028,1
10281864351,20251029,1
10281864351,20251030,1
10281864351,20251031,1
10281864351,20251103,1
10281864351,20251104,1
10281864351,20251105,1
10281864351,20251106,1
10281864351,20251107,1
10281864351,20251110,1
10281864351,20251111,1
10281864351,20251112,1
10281864351,20251113,1
10281864351,20251114,1
10281864351,20251117,1
10281864351,20251118,1
10281864351,20251119,1
10281864351,20251120,1
10281864351,20251121,1
10281864351,20251124,1
10281864351,20251125,1
10281864351,20251126,1
10281864351,20251127,1
10281864351,20251128,1
10281864351,20251201,1
10281864351,20251202,1
10281864351,20251203,1
10281864351,20251204,1
10281864351,20251205,1
10281864351,20251208,1
10281864351,20251209,1
10281864351,20251210,1
10281864351,20251211,1
10281864351,20251212,1
10281864351,20251215,1
10281864351,20251216,1
10281864351,20251217,1
10281864351,20251218,1
10281864351,20251219,1
10281864351,20251222,1
10281864351,20251223,1
10281864351,20251229,1
10281864351,20251230,1
10281864351,20251231,1
39208238131,20250917,1
39208238131,20250918,1
39208238131,20250919,1
39208238131,20250923,1
39208238131,20250924,1
39208238131,20250925,1
39208238131,20250926,1
39208238131,20250929,1
39208238131,20250930,1
39208238131,20251001,1
39208238131,20251002,1
39208238131,20251003,1
39208238131,20251006,1
39208238131,20251007,1
39208238131,20251008,1
39208238131,20251009,1
39208238131,20251010,1
39208238131,20251013,1
39208238131,20251014,1
39208238131,20251015,1
39208238131,20251016,1
39208238131,20251017,1
39208238131,20251020,1
39208238131,20251021,1
39208238131,20251022,1
39208238131,20251023,1
39208238131,20251024,1
39208238131,20251027,1
39208238131,20251028,1
39208238131,20251029,1
39208238131,20251030,1
39208238131,20251031,1
39208238131,20251103,1
39208238131,20251104,1
39208238131,20251105,1
39208238131,20251106,1
39208238131,20251107,1
39208238131,20251110,1
39208238131,20251111,1
39208238131,20251112,1
39208238131,20251113,1
39208238131,20251114,1
39208238131,20251117,1
39208238131,20251118,1
39208238131,20251119,1
39208238131,20251120,1
39208238131,20251121,1
39208238131,20251124,1
39208238131,20251125,1
39208238131,20251126,1
39208238131,20251127,1
39208238131,20251128,1
39208238131,20251201,1
39208238131,20251202,1
39208238131,20251203,1
39208238131,20251204,1
39208238131,20251205,1
39208238131,20251208,1
39208238131,20251209,1
39208238131,20251210,1
39208238131,20251211,1
39208238131,20251212,1
39208238131,20251215,1
39208238131,20251216,1
39208238131,20251217,1
39208238131,20251218,1
39208238131,20251219,1
39208238131,20251222,1
39208238131,20251223,1
39208238131,20251229,1
39208238131,20251230,1
39208238131,20251231,1
42383471940,20250920,1
42383471940,20250921,1
42383471940,20250922,1
42383471940,20250927,1
42383471940,20250928,1
42383471940,20251004,1
42383471940,20251005,1
42383471940,20251011,1
42383471940,20251012,1
42383471940,20251018,1
42383471940,20251019,1
42383471940,20251025,1
42383471940,20251026,1
42383471940,20251101,1
42383471940,20251102,1
42383471940,20251108,1
42383471940,20251109,1
42383471940,20251115,1
42383471940,20251116,1
42383471940,20251122,1
42383471940,20251123,1
42383471940,20251129,1
42383471940,20251130,1
42383471940,20251206,1
42383471940,20251207,1
42383471940,20251213,1
42383471940,20251214,1
42383471940,20251220,1
42383471940,20251221,1
42383471940,20251224,1
42383471940,20251225,1
42383471940,20251226,1
42383471940,20251227,1
42383471940,20251228,1
34125603380,20250920,1
34125603380,20250921,1
34125603380,20250922,1
34125603380,20250927,1
34125603380,20250928,1
34125603380,20251004,1
34125603380,20251005,1
34125603380,20251011,1
34125603380,20251012,1
34125603380,20251018,1
34125603380,20251019,1
34125603380,20251025,1
34125603380,20251026,1
34125603380,20251101,1
34125603380,20251102,1
34125603380,20251108,1
34125603380,20251109,1
34125603380,20251115,1
34125603380,20251116,1
34125603380,20251122,1
34125603380,20251123,1
34125603380,20251129,1
34125603380,20251130,1
34125603380,20251206,1
34125603380,20251207,1
34125603380,20251213,1
34125603380,20251214,1
34125603380,20251220,1
34125603380,20251221,1
34125603380,20251224,1
34125603380,20251225,1
34125603380,20251226,1
34125603380,20251227,1
34125603380,20251228,1
39662133331,20250915,1
39662133331,20250916,1
39662133331,20250917,1
39662133331,20250918,1
39662133331,20250919,1
39662133331,20250923,1
39662133331,20250924,1
39662133331,20250925,1
39662133331,20250926,1
39662133331,20250929,1
39662133331,20250930,1
39662133331,20251001,1
39662133331,20251002,1
39662133331,20251003,1
39662133331,20251006,1
39662133331,20251007,1
39662133331,20251008,1
39662133331,20251009,1
39662133331,20251010,1
39662133331,20251013,1
39662133331,20251014,1
39662133331,20251015,1
39662133331,20251016,1
39662133331,20251017,1
39662133331,20251020,1
39662133331,20251021,1
39662133331,20251022,1
39662133331,20251023,1
39662133331,20251024,1
39662133331,20251027,1
39662133331,20251028,1
39662133331,20251029,1
39662133331,20251030,1
39662133331,20251031,1
39662133331,20251103,1
39662133331,20251104,1
39662133331,20251105,1
39662133331,20251106,1
39662133331,20251107,1
39662133331,20251110,1
39662133331,20251111,1
39662133331,20251112,1
39662133331,20251113,1
39662133331,20251114,1
39662133331,20251117,1
39662133331,20251118,1
39662133331,20251119,1
39662133331,20251120,1
39662133331,20251121,1
39662133331,20251124,1
39662133331,20251125,1
39662133331,20251126,1
39662133331,20251127,1
39662133331,20251128,1
39662133331,20251201,1
39662133331,20251202,1
39662133331,20251203,1
39662133331,20251204,1
39662133331,20251205,1
39662133331,20251208,1
39662133331,20251209,1
39662133331,20251210,1
39662133331,20251211,1
39662133331,20251212,1
39662133331,20251215,1
39662133331,20251216,1
39662133331,20251217,1
39662133331,20251218,1
39662133331,20251219,1
39662133331,20251222,1
39662133331,20251223,1
39662133331,20251229,1
39662133331,20251230,1
39662133331,20251231,1
38943994871,20250915,1
38943994871,20250916,1
38943994871,20250917,1
38943994871,20250918,1
38943994871,20250919,1
38943994871,20250923,1
38943994871,20250924,1
38943994871,20250925,1
38943994871,20250926,1
38943994871,20250929,1
38943994871,20250930,1
38943994871,20251001,1
38943994871,20251002,1
38943994871,20251003,1
38943994871,20251006,1
38943994871,20251007,1
38943994871,20251008,1
38943994871,20251009,1
38943994871,20251010,1
38943994871,20251013,1
38943994871,20251014,1
38943994871,20251015,1
38943994871,20251016,1
38943994871,20251017,1
38943994871,20251020,1
38943994871,20251021,1
38943994871,20251022,1
38943994871,20251023,1
38943994871,20251024,1
38943994871,20251027,1
38943994871,20251028,1
38943994871,20251029,1
38943994871,20251030,1
38943994871,20251031,1
38943994871,20251103,1
38943994871,20251104,1
38943994871,20251105,1
38943994871,20251106,1
38943994871,20251107,1
38943994871,20251110,1
38943994871,20251111,1
38943994871,20251112,1
38943994871,20251113,1
38943994871,20251114,1
38943994871,20251117,1
38943994871,20251118,1
38943994871,20251119,1
38943994871,20251120,1
38943994871,20251121,1
38943994871,20251124,1
38943994871,20251125,1
38943994871,20251126,1
38943994871,20251127,1
38943994871,20251128,1
38943994871,20251201,1
38943994871,20251202,1
38943994871,20251203,1
38943994871,20251204,1
38943994871,20251205,1
38943994871,20251208,1
38943994871,20251209,1
38943994871,20251210,1
38943994871,20251211,1
38943994871,20251212,1
38943994871,20251215,1
38943994871,20251216,1
38943994871,20251217,1
38943994871,20251218,1
38943994871,20251219,1
38943994871,20251222,1
38943994871,20251223,1
38943994871,20251229,1
38943994871,20251230,1
38943994871,20251231,1
29904560451,20250915,1
29904560451,20250916,1
29904560451,20250917,1
29904560451,20250918,1
29904560451,20250919,1
29904560451,20250923,1
29904560451,20250924,1
29904560451,20250925,1
29904560451,20250926,1
29904560451,20250929,1
29904560451,20250930,1
29904560451,20251001,1
29904560451,20251002,1
29904560451,20251003,1
29904560451,20251006,1
29904560451,20251007,1
29904560451,20251008,1
29904560451,20251009,1
29904560451,20251010,1
29904560451,20251013,1
29904560451,20251014,1
29904560451,20251015,1
29904560451,20251016,1
29904560451,20251017,1
29904560451,20251020,1
29904560451,20251021,1
29904560451,20251022,1
29904560451,20251023,1
29904560451,20251024,1
29904560451,20251027,1
29904560451,20251028,1
29904560451,20251029,1
29904560451,20251030,1
29904560451,20251031,1
29904560451,20251103,1
29904560451,20251104,1
29904560451,20251105,1
29904560451,20251106,1
29904560451,20251107,1
29904560451,20251110,1
29904560451,20251111,1
29904560451,20251112,1
29904560451,20251113,1
29904560451,20251114,1
29904560451,20251117,1
29904560451,20251118,1
29904560451,20251119,1
29904560451,20251120,1
29904560451,20251121,1
29904560451,20251124,1
29904560451,20251125,1
29904560451,20251126,1
29904560451,20251127,1
29904560451,20251128,1
29904560451,20251201,1
29904560451,20251202,1
29904560451,20251203,1
29904560451,20251204,1
29904560451,20251205,1
29904560451,20251208,1
29904560451,20251209,1
29904560451,20251210,1
29904560451,20251211,1
29904560451,20251212,1
29904560451,20251215,1
29904560451,20251216,1
29904560451,20251217,1
29904560451,20251218,1
29904560451,20251219,1
29904560451,20251222,1
29904560451,20251223,1
29904560451,20251229,1
29904560451,20251230,1
29904560451,20251231,1
15097874081,20250917,1
15097874081,20250918,1
15097874081,20250919,1
15097874081,20250923,1
15097874081,20250924,1
15097874081,20250925,1
15097874081,20250926,1
15097874081,20250929,1
15097874081,20250930,1
15097874081,20251001,1
15097874081,20251002,1
15097874081,20251003,1
15097874081,20251006,1
15097874081,20251007,1
15097874081,20251008,1
15097874081,20251009,1
15097874081,20251010,1
15097874081,20251013,1
15097874081,20251014,1
15097874081,20251015,1
15097874081,20251016,1
15097874081,20251017,1
15097874081,20251020,1
15097874081,20251021,1
15097874081,20251022,1
15097874081,20251023,1
15097874081,20251024,1
15097874081,20251027,1
15097874081,20251028,1
15097874081,20251029,1
15097874081,20251030,1
15097874081,20251031,1
15097874081,20251103,1
15097874081,20251104,1
15097874081,20251105,1
15097874081,20251106,1
15097874081,20251107,1
15097874081,20251110,1
15097874081,20251111,1
15097874081,20251112,1
15097874081,20251113,1
15097874081,20251114,1
15097874081,20251117,1
15097874081,20251118,1
15097874081,20251119,1
15097874081,20251120,1
15097874081,20251121,1
15097874081,20251124,1
15097874081,20251125,1
15097874081,20251126,1
15097874081,20251127,1
15097874081,20251128,1
15097874081,20251201,1
15097874081,20251202,1
15097874081,20251203,1
15097874081,20251204,1
15097874081,20251205,1
15097874081,20251208,1
15097874081,20251209,1
15097874081,20251210,1
15097874081,20251211,1
15097874081,20251212,1
15097874081,20251215,1
15097874081,20251216,1
15097874081,20251217,1
15097874081,20251218,1
15097874081,20251219,1
15097874081,20251222,1
15097874081,20251223,1
15097874081,20251229,1
15097874081,20251230,1
15097874081,20251231,1
30469216401,20250917,1
30469216401,20250918,1
30469216401,20250919,1
30469216401,20250923,1
30469216401,20250924,1
30469216401,20250925,1
